val\COCO_val2014_000000000133.jpg	maps\val\COCO_val2014_000000000133.png
val\COCO_val2014_000000313337.jpg	maps\val\COCO_val2014_000000313337.png
val\COCO_val2014_000000313341.jpg	maps\val\COCO_val2014_000000313341.png
val\COCO_val2014_000000313562.jpg	maps\val\COCO_val2014_000000313562.png
val\COCO_val2014_000000313593.jpg	maps\val\COCO_val2014_000000313593.png
val\COCO_val2014_000000313948.jpg	maps\val\COCO_val2014_000000313948.png
val\COCO_val2014_000000314023.jpg	maps\val\COCO_val2014_000000314023.png
val\COCO_val2014_000000314074.jpg	maps\val\COCO_val2014_000000314074.png
val\COCO_val2014_000000314251.jpg	maps\val\COCO_val2014_000000314251.png
val\COCO_val2014_000000314504.jpg	maps\val\COCO_val2014_000000314504.png
val\COCO_val2014_000000314694.jpg	maps\val\COCO_val2014_000000314694.png
val\COCO_val2014_000000314757.jpg	maps\val\COCO_val2014_000000314757.png
val\COCO_val2014_000000314792.jpg	maps\val\COCO_val2014_000000314792.png
val\COCO_val2014_000000314876.jpg	maps\val\COCO_val2014_000000314876.png
val\COCO_val2014_000000315178.jpg	maps\val\COCO_val2014_000000315178.png
val\COCO_val2014_000000315195.jpg	maps\val\COCO_val2014_000000315195.png
val\COCO_val2014_000000315565.jpg	maps\val\COCO_val2014_000000315565.png
val\COCO_val2014_000000315641.jpg	maps\val\COCO_val2014_000000315641.png
val\COCO_val2014_000000315660.jpg	maps\val\COCO_val2014_000000315660.png
val\COCO_val2014_000000315702.jpg	maps\val\COCO_val2014_000000315702.png
val\COCO_val2014_000000315744.jpg	maps\val\COCO_val2014_000000315744.png
val\COCO_val2014_000000315769.jpg	maps\val\COCO_val2014_000000315769.png
val\COCO_val2014_000000315790.jpg	maps\val\COCO_val2014_000000315790.png
val\COCO_val2014_000000315962.jpg	maps\val\COCO_val2014_000000315962.png
val\COCO_val2014_000000316008.jpg	maps\val\COCO_val2014_000000316008.png
val\COCO_val2014_000000316189.jpg	maps\val\COCO_val2014_000000316189.png
val\COCO_val2014_000000316342.jpg	maps\val\COCO_val2014_000000316342.png
val\COCO_val2014_000000316499.jpg	maps\val\COCO_val2014_000000316499.png
val\COCO_val2014_000000316526.jpg	maps\val\COCO_val2014_000000316526.png
val\COCO_val2014_000000316617.jpg	maps\val\COCO_val2014_000000316617.png
val\COCO_val2014_000000316666.jpg	maps\val\COCO_val2014_000000316666.png
val\COCO_val2014_000000316675.jpg	maps\val\COCO_val2014_000000316675.png
val\COCO_val2014_000000316704.jpg	maps\val\COCO_val2014_000000316704.png
val\COCO_val2014_000000316862.jpg	maps\val\COCO_val2014_000000316862.png
val\COCO_val2014_000000317357.jpg	maps\val\COCO_val2014_000000317357.png
val\COCO_val2014_000000317622.jpg	maps\val\COCO_val2014_000000317622.png
val\COCO_val2014_000000317798.jpg	maps\val\COCO_val2014_000000317798.png
val\COCO_val2014_000000317898.jpg	maps\val\COCO_val2014_000000317898.png
val\COCO_val2014_000000318044.jpg	maps\val\COCO_val2014_000000318044.png
val\COCO_val2014_000000318204.jpg	maps\val\COCO_val2014_000000318204.png
val\COCO_val2014_000000318455.jpg	maps\val\COCO_val2014_000000318455.png
val\COCO_val2014_000000318523.jpg	maps\val\COCO_val2014_000000318523.png
val\COCO_val2014_000000318550.jpg	maps\val\COCO_val2014_000000318550.png
val\COCO_val2014_000000318585.jpg	maps\val\COCO_val2014_000000318585.png
val\COCO_val2014_000000318701.jpg	maps\val\COCO_val2014_000000318701.png
val\COCO_val2014_000000318777.jpg	maps\val\COCO_val2014_000000318777.png
val\COCO_val2014_000000318888.jpg	maps\val\COCO_val2014_000000318888.png
val\COCO_val2014_000000319053.jpg	maps\val\COCO_val2014_000000319053.png
val\COCO_val2014_000000319345.jpg	maps\val\COCO_val2014_000000319345.png
val\COCO_val2014_000000319579.jpg	maps\val\COCO_val2014_000000319579.png
val\COCO_val2014_000000319706.jpg	maps\val\COCO_val2014_000000319706.png
val\COCO_val2014_000000319743.jpg	maps\val\COCO_val2014_000000319743.png
val\COCO_val2014_000000320246.jpg	maps\val\COCO_val2014_000000320246.png
val\COCO_val2014_000000320428.jpg	maps\val\COCO_val2014_000000320428.png
val\COCO_val2014_000000320641.jpg	maps\val\COCO_val2014_000000320641.png
val\COCO_val2014_000000320664.jpg	maps\val\COCO_val2014_000000320664.png
val\COCO_val2014_000000320703.jpg	maps\val\COCO_val2014_000000320703.png
val\COCO_val2014_000000321195.jpg	maps\val\COCO_val2014_000000321195.png
val\COCO_val2014_000000321214.jpg	maps\val\COCO_val2014_000000321214.png
val\COCO_val2014_000000321242.jpg	maps\val\COCO_val2014_000000321242.png
val\COCO_val2014_000000321332.jpg	maps\val\COCO_val2014_000000321332.png
val\COCO_val2014_000000321798.jpg	maps\val\COCO_val2014_000000321798.png
val\COCO_val2014_000000321861.jpg	maps\val\COCO_val2014_000000321861.png
val\COCO_val2014_000000321865.jpg	maps\val\COCO_val2014_000000321865.png
val\COCO_val2014_000000322141.jpg	maps\val\COCO_val2014_000000322141.png
val\COCO_val2014_000000322163.jpg	maps\val\COCO_val2014_000000322163.png
val\COCO_val2014_000000322482.jpg	maps\val\COCO_val2014_000000322482.png
val\COCO_val2014_000000322574.jpg	maps\val\COCO_val2014_000000322574.png
val\COCO_val2014_000000322610.jpg	maps\val\COCO_val2014_000000322610.png
val\COCO_val2014_000000322848.jpg	maps\val\COCO_val2014_000000322848.png
val\COCO_val2014_000000322895.jpg	maps\val\COCO_val2014_000000322895.png
val\COCO_val2014_000000323067.jpg	maps\val\COCO_val2014_000000323067.png
val\COCO_val2014_000000323288.jpg	maps\val\COCO_val2014_000000323288.png
val\COCO_val2014_000000323327.jpg	maps\val\COCO_val2014_000000323327.png
val\COCO_val2014_000000323370.jpg	maps\val\COCO_val2014_000000323370.png
val\COCO_val2014_000000323515.jpg	maps\val\COCO_val2014_000000323515.png
val\COCO_val2014_000000323525.jpg	maps\val\COCO_val2014_000000323525.png
val\COCO_val2014_000000323682.jpg	maps\val\COCO_val2014_000000323682.png
val\COCO_val2014_000000323827.jpg	maps\val\COCO_val2014_000000323827.png
val\COCO_val2014_000000323888.jpg	maps\val\COCO_val2014_000000323888.png
val\COCO_val2014_000000324008.jpg	maps\val\COCO_val2014_000000324008.png
val\COCO_val2014_000000324258.jpg	maps\val\COCO_val2014_000000324258.png
val\COCO_val2014_000000324321.jpg	maps\val\COCO_val2014_000000324321.png
val\COCO_val2014_000000324322.jpg	maps\val\COCO_val2014_000000324322.png
val\COCO_val2014_000000324338.jpg	maps\val\COCO_val2014_000000324338.png
val\COCO_val2014_000000324500.jpg	maps\val\COCO_val2014_000000324500.png
val\COCO_val2014_000000324837.jpg	maps\val\COCO_val2014_000000324837.png
val\COCO_val2014_000000325102.jpg	maps\val\COCO_val2014_000000325102.png
val\COCO_val2014_000000325374.jpg	maps\val\COCO_val2014_000000325374.png
val\COCO_val2014_000000325483.jpg	maps\val\COCO_val2014_000000325483.png
val\COCO_val2014_000000325720.jpg	maps\val\COCO_val2014_000000325720.png
val\COCO_val2014_000000325838.jpg	maps\val\COCO_val2014_000000325838.png
val\COCO_val2014_000000325867.jpg	maps\val\COCO_val2014_000000325867.png
val\COCO_val2014_000000326086.jpg	maps\val\COCO_val2014_000000326086.png
val\COCO_val2014_000000326428.jpg	maps\val\COCO_val2014_000000326428.png
val\COCO_val2014_000000326510.jpg	maps\val\COCO_val2014_000000326510.png
val\COCO_val2014_000000326702.jpg	maps\val\COCO_val2014_000000326702.png
val\COCO_val2014_000000326854.jpg	maps\val\COCO_val2014_000000326854.png
val\COCO_val2014_000000326863.jpg	maps\val\COCO_val2014_000000326863.png
val\COCO_val2014_000000326937.jpg	maps\val\COCO_val2014_000000326937.png
val\COCO_val2014_000000326970.jpg	maps\val\COCO_val2014_000000326970.png
val\COCO_val2014_000000327047.jpg	maps\val\COCO_val2014_000000327047.png
val\COCO_val2014_000000327114.jpg	maps\val\COCO_val2014_000000327114.png
val\COCO_val2014_000000327255.jpg	maps\val\COCO_val2014_000000327255.png
val\COCO_val2014_000000327383.jpg	maps\val\COCO_val2014_000000327383.png
val\COCO_val2014_000000327413.jpg	maps\val\COCO_val2014_000000327413.png
val\COCO_val2014_000000327590.jpg	maps\val\COCO_val2014_000000327590.png
val\COCO_val2014_000000327780.jpg	maps\val\COCO_val2014_000000327780.png
val\COCO_val2014_000000327807.jpg	maps\val\COCO_val2014_000000327807.png
val\COCO_val2014_000000327890.jpg	maps\val\COCO_val2014_000000327890.png
val\COCO_val2014_000000328008.jpg	maps\val\COCO_val2014_000000328008.png
val\COCO_val2014_000000328091.jpg	maps\val\COCO_val2014_000000328091.png
val\COCO_val2014_000000328111.jpg	maps\val\COCO_val2014_000000328111.png
val\COCO_val2014_000000328200.jpg	maps\val\COCO_val2014_000000328200.png
val\COCO_val2014_000000328255.jpg	maps\val\COCO_val2014_000000328255.png
val\COCO_val2014_000000328289.jpg	maps\val\COCO_val2014_000000328289.png
val\COCO_val2014_000000328374.jpg	maps\val\COCO_val2014_000000328374.png
val\COCO_val2014_000000328403.jpg	maps\val\COCO_val2014_000000328403.png
val\COCO_val2014_000000328421.jpg	maps\val\COCO_val2014_000000328421.png
val\COCO_val2014_000000328433.jpg	maps\val\COCO_val2014_000000328433.png
val\COCO_val2014_000000328536.jpg	maps\val\COCO_val2014_000000328536.png
val\COCO_val2014_000000328661.jpg	maps\val\COCO_val2014_000000328661.png
val\COCO_val2014_000000328728.jpg	maps\val\COCO_val2014_000000328728.png
val\COCO_val2014_000000328797.jpg	maps\val\COCO_val2014_000000328797.png
val\COCO_val2014_000000328836.jpg	maps\val\COCO_val2014_000000328836.png
val\COCO_val2014_000000328838.jpg	maps\val\COCO_val2014_000000328838.png
val\COCO_val2014_000000328862.jpg	maps\val\COCO_val2014_000000328862.png
val\COCO_val2014_000000328890.jpg	maps\val\COCO_val2014_000000328890.png
val\COCO_val2014_000000329080.jpg	maps\val\COCO_val2014_000000329080.png
val\COCO_val2014_000000329217.jpg	maps\val\COCO_val2014_000000329217.png
val\COCO_val2014_000000329336.jpg	maps\val\COCO_val2014_000000329336.png
val\COCO_val2014_000000329341.jpg	maps\val\COCO_val2014_000000329341.png
val\COCO_val2014_000000329373.jpg	maps\val\COCO_val2014_000000329373.png
val\COCO_val2014_000000329455.jpg	maps\val\COCO_val2014_000000329455.png
val\COCO_val2014_000000329573.jpg	maps\val\COCO_val2014_000000329573.png
val\COCO_val2014_000000329850.jpg	maps\val\COCO_val2014_000000329850.png
val\COCO_val2014_000000329946.jpg	maps\val\COCO_val2014_000000329946.png
val\COCO_val2014_000000330110.jpg	maps\val\COCO_val2014_000000330110.png
val\COCO_val2014_000000330122.jpg	maps\val\COCO_val2014_000000330122.png
val\COCO_val2014_000000330248.jpg	maps\val\COCO_val2014_000000330248.png
val\COCO_val2014_000000330500.jpg	maps\val\COCO_val2014_000000330500.png
val\COCO_val2014_000000330522.jpg	maps\val\COCO_val2014_000000330522.png
val\COCO_val2014_000000330536.jpg	maps\val\COCO_val2014_000000330536.png
val\COCO_val2014_000000330676.jpg	maps\val\COCO_val2014_000000330676.png
val\COCO_val2014_000000330750.jpg	maps\val\COCO_val2014_000000330750.png
val\COCO_val2014_000000331230.jpg	maps\val\COCO_val2014_000000331230.png
val\COCO_val2014_000000331242.jpg	maps\val\COCO_val2014_000000331242.png
val\COCO_val2014_000000331268.jpg	maps\val\COCO_val2014_000000331268.png
val\COCO_val2014_000000331366.jpg	maps\val\COCO_val2014_000000331366.png
val\COCO_val2014_000000331395.jpg	maps\val\COCO_val2014_000000331395.png
val\COCO_val2014_000000331475.jpg	maps\val\COCO_val2014_000000331475.png
val\COCO_val2014_000000331535.jpg	maps\val\COCO_val2014_000000331535.png
val\COCO_val2014_000000331627.jpg	maps\val\COCO_val2014_000000331627.png
val\COCO_val2014_000000331688.jpg	maps\val\COCO_val2014_000000331688.png
val\COCO_val2014_000000331712.jpg	maps\val\COCO_val2014_000000331712.png
val\COCO_val2014_000000331817.jpg	maps\val\COCO_val2014_000000331817.png
val\COCO_val2014_000000332159.jpg	maps\val\COCO_val2014_000000332159.png
val\COCO_val2014_000000332407.jpg	maps\val\COCO_val2014_000000332407.png
val\COCO_val2014_000000332609.jpg	maps\val\COCO_val2014_000000332609.png
val\COCO_val2014_000000332844.jpg	maps\val\COCO_val2014_000000332844.png
val\COCO_val2014_000000332845.jpg	maps\val\COCO_val2014_000000332845.png
val\COCO_val2014_000000332861.jpg	maps\val\COCO_val2014_000000332861.png
val\COCO_val2014_000000332908.jpg	maps\val\COCO_val2014_000000332908.png
val\COCO_val2014_000000332914.jpg	maps\val\COCO_val2014_000000332914.png
val\COCO_val2014_000000333095.jpg	maps\val\COCO_val2014_000000333095.png
val\COCO_val2014_000000333150.jpg	maps\val\COCO_val2014_000000333150.png
val\COCO_val2014_000000333434.jpg	maps\val\COCO_val2014_000000333434.png
val\COCO_val2014_000000333888.jpg	maps\val\COCO_val2014_000000333888.png
val\COCO_val2014_000000333998.jpg	maps\val\COCO_val2014_000000333998.png
val\COCO_val2014_000000334007.jpg	maps\val\COCO_val2014_000000334007.png
val\COCO_val2014_000000334034.jpg	maps\val\COCO_val2014_000000334034.png
val\COCO_val2014_000000334118.jpg	maps\val\COCO_val2014_000000334118.png
val\COCO_val2014_000000334178.jpg	maps\val\COCO_val2014_000000334178.png
val\COCO_val2014_000000334332.jpg	maps\val\COCO_val2014_000000334332.png
val\COCO_val2014_000000334399.jpg	maps\val\COCO_val2014_000000334399.png
val\COCO_val2014_000000334469.jpg	maps\val\COCO_val2014_000000334469.png
val\COCO_val2014_000000334509.jpg	maps\val\COCO_val2014_000000334509.png
val\COCO_val2014_000000334511.jpg	maps\val\COCO_val2014_000000334511.png
val\COCO_val2014_000000334746.jpg	maps\val\COCO_val2014_000000334746.png
val\COCO_val2014_000000334975.jpg	maps\val\COCO_val2014_000000334975.png
val\COCO_val2014_000000335521.jpg	maps\val\COCO_val2014_000000335521.png
val\COCO_val2014_000000335670.jpg	maps\val\COCO_val2014_000000335670.png
val\COCO_val2014_000000335844.jpg	maps\val\COCO_val2014_000000335844.png
val\COCO_val2014_000000336053.jpg	maps\val\COCO_val2014_000000336053.png
val\COCO_val2014_000000336182.jpg	maps\val\COCO_val2014_000000336182.png
val\COCO_val2014_000000336300.jpg	maps\val\COCO_val2014_000000336300.png
val\COCO_val2014_000000336324.jpg	maps\val\COCO_val2014_000000336324.png
val\COCO_val2014_000000336862.jpg	maps\val\COCO_val2014_000000336862.png
val\COCO_val2014_000000336872.jpg	maps\val\COCO_val2014_000000336872.png
val\COCO_val2014_000000337160.jpg	maps\val\COCO_val2014_000000337160.png
val\COCO_val2014_000000337180.jpg	maps\val\COCO_val2014_000000337180.png
val\COCO_val2014_000000337233.jpg	maps\val\COCO_val2014_000000337233.png
val\COCO_val2014_000000337354.jpg	maps\val\COCO_val2014_000000337354.png
val\COCO_val2014_000000337443.jpg	maps\val\COCO_val2014_000000337443.png
val\COCO_val2014_000000337498.jpg	maps\val\COCO_val2014_000000337498.png
val\COCO_val2014_000000337551.jpg	maps\val\COCO_val2014_000000337551.png
val\COCO_val2014_000000337561.jpg	maps\val\COCO_val2014_000000337561.png
val\COCO_val2014_000000337563.jpg	maps\val\COCO_val2014_000000337563.png
val\COCO_val2014_000000338105.jpg	maps\val\COCO_val2014_000000338105.png
val\COCO_val2014_000000338159.jpg	maps\val\COCO_val2014_000000338159.png
val\COCO_val2014_000000338207.jpg	maps\val\COCO_val2014_000000338207.png
val\COCO_val2014_000000338417.jpg	maps\val\COCO_val2014_000000338417.png
val\COCO_val2014_000000338625.jpg	maps\val\COCO_val2014_000000338625.png
val\COCO_val2014_000000338901.jpg	maps\val\COCO_val2014_000000338901.png
val\COCO_val2014_000000338948.jpg	maps\val\COCO_val2014_000000338948.png
val\COCO_val2014_000000339986.jpg	maps\val\COCO_val2014_000000339986.png
val\COCO_val2014_000000340069.jpg	maps\val\COCO_val2014_000000340069.png
val\COCO_val2014_000000340420.jpg	maps\val\COCO_val2014_000000340420.png
val\COCO_val2014_000000340511.jpg	maps\val\COCO_val2014_000000340511.png
val\COCO_val2014_000000340665.jpg	maps\val\COCO_val2014_000000340665.png
val\COCO_val2014_000000340804.jpg	maps\val\COCO_val2014_000000340804.png
val\COCO_val2014_000000340894.jpg	maps\val\COCO_val2014_000000340894.png
val\COCO_val2014_000000340922.jpg	maps\val\COCO_val2014_000000340922.png
val\COCO_val2014_000000341017.jpg	maps\val\COCO_val2014_000000341017.png
val\COCO_val2014_000000341230.jpg	maps\val\COCO_val2014_000000341230.png
val\COCO_val2014_000000341246.jpg	maps\val\COCO_val2014_000000341246.png
val\COCO_val2014_000000341401.jpg	maps\val\COCO_val2014_000000341401.png
val\COCO_val2014_000000341409.jpg	maps\val\COCO_val2014_000000341409.png
val\COCO_val2014_000000341603.jpg	maps\val\COCO_val2014_000000341603.png
val\COCO_val2014_000000341645.jpg	maps\val\COCO_val2014_000000341645.png
val\COCO_val2014_000000341719.jpg	maps\val\COCO_val2014_000000341719.png
val\COCO_val2014_000000342060.jpg	maps\val\COCO_val2014_000000342060.png
val\COCO_val2014_000000342146.jpg	maps\val\COCO_val2014_000000342146.png
val\COCO_val2014_000000342204.jpg	maps\val\COCO_val2014_000000342204.png
val\COCO_val2014_000000342293.jpg	maps\val\COCO_val2014_000000342293.png
val\COCO_val2014_000000342322.jpg	maps\val\COCO_val2014_000000342322.png
val\COCO_val2014_000000342367.jpg	maps\val\COCO_val2014_000000342367.png
val\COCO_val2014_000000342675.jpg	maps\val\COCO_val2014_000000342675.png
val\COCO_val2014_000000342765.jpg	maps\val\COCO_val2014_000000342765.png
val\COCO_val2014_000000342770.jpg	maps\val\COCO_val2014_000000342770.png
val\COCO_val2014_000000342819.jpg	maps\val\COCO_val2014_000000342819.png
val\COCO_val2014_000000342933.jpg	maps\val\COCO_val2014_000000342933.png
val\COCO_val2014_000000343068.jpg	maps\val\COCO_val2014_000000343068.png
val\COCO_val2014_000000343504.jpg	maps\val\COCO_val2014_000000343504.png
val\COCO_val2014_000000343552.jpg	maps\val\COCO_val2014_000000343552.png
val\COCO_val2014_000000343642.jpg	maps\val\COCO_val2014_000000343642.png
val\COCO_val2014_000000343852.jpg	maps\val\COCO_val2014_000000343852.png
val\COCO_val2014_000000343967.jpg	maps\val\COCO_val2014_000000343967.png
val\COCO_val2014_000000344029.jpg	maps\val\COCO_val2014_000000344029.png
val\COCO_val2014_000000344125.jpg	maps\val\COCO_val2014_000000344125.png
val\COCO_val2014_000000344154.jpg	maps\val\COCO_val2014_000000344154.png
val\COCO_val2014_000000344271.jpg	maps\val\COCO_val2014_000000344271.png
val\COCO_val2014_000000344279.jpg	maps\val\COCO_val2014_000000344279.png
val\COCO_val2014_000000344308.jpg	maps\val\COCO_val2014_000000344308.png
val\COCO_val2014_000000344498.jpg	maps\val\COCO_val2014_000000344498.png
val\COCO_val2014_000000344521.jpg	maps\val\COCO_val2014_000000344521.png
val\COCO_val2014_000000344548.jpg	maps\val\COCO_val2014_000000344548.png
val\COCO_val2014_000000344878.jpg	maps\val\COCO_val2014_000000344878.png
val\COCO_val2014_000000344881.jpg	maps\val\COCO_val2014_000000344881.png
val\COCO_val2014_000000344903.jpg	maps\val\COCO_val2014_000000344903.png
val\COCO_val2014_000000345071.jpg	maps\val\COCO_val2014_000000345071.png
val\COCO_val2014_000000345353.jpg	maps\val\COCO_val2014_000000345353.png
val\COCO_val2014_000000345356.jpg	maps\val\COCO_val2014_000000345356.png
